yi,vi,study,intervention,comparison,outcome_domain,outcome_measure,outcome_metric,outcome_aggregation,outcome_timepoint,baseline_intervention_n,baseline_comparison_n,followup_intervention_n,followup_comparison_n,baseline_intervention_mean,baseline_intervention_sd,baseline_comparison_mean,baseline_comparison_sd,followup_intervention_mean,followup_intervention_sd,followup_comparison_mean,followup_comparison_sd,intervention_beneficial,intervention_harmful,comparison_beneficial,comparison_harmful,es_ttest,es_ttest_pvalue,es_ftest,es_chi_test,es_chi_pvalue,es_or,es_lower_ci,es_upper_ci,cluster,average_cluster_size,icc,design_effect,baseline_intervention_n_ess,baseline_comparison_n_ess,followup_intervention_n_ess,followup_comparison_n_ess,intervention_beneficial_ess,intervention_harmful_ess,comparison_beneficial_ess,comparison_harmful_ess,RCT,es_unstandardized_regression,high_rob,baseline_depression,secondary_school,public_school,united_states,primary_prevention,tau_comparator,publication_year,study_author_name,study_author_email,study_author_institute,study_publication_year,study_start_date,study_end_date,study_groups,recruitment_approach,eligibility_criteria,number_participants,number_classrooms,number_schools,average_age,age_average_type,age_dispersion,age_dispersion_type,grade_level,school_level,percent_black,percent_aian,percent_asian,percent_nhpi,percent_latinx,percent_mixed,percent_other,percent_ELL,percent_FRPL,country,state,urbanicity,school_type,consort_flow_diagram,research_design,assignment_level,cluster_type,cluster_size,study_registration,availability_statement,rob_tool,overall_rating,percent_white,percent_female,urbanicity_clean,processed_grades,processed_school_types,processed_outcome_measure_roots,processed_intervention_roots,yi_raw,vi_raw,row_id,has_2x2,has_chi,cat_smd_method
1.017545005,0.205349951,McLaughlin 2011,Adolescent Coping with Depression Course (CWD-A),Control Group,Depression Symptoms,Beck Depression Inventory-Youth (BDI-Youth),Value at Time Point,Continuous,0,11,11,11,11,57.18,9.8,49.73,8.64,55.27,10.87,45.09,8.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,1,0,1,11,11,11,11,0,0,0,0,Yes,NA,no,0.775742832,no,yes,yes,yes,no,2010,Courtney McLaughlin,-999,Kent State University,2010,2008,2009,2,"""Participants were recruited from two buildings: one that housed the fourth and fifth grades and a middle school that housed sixth, seventh, and eighth grades ""
""The rural Pennsylvania school district hired the school psychologist to lead a school-based mental health initiative within the school district. The school psychologist along with the school district planned for a continuum of mental health service delivery that progressed from universal services to targeted services to intensive services. One component that the school district identified as an area of need was in delivering targeted services. Therefore, the school district planned to increase its service delivery to this population during the 2008 to 2009 school year. The district determined that the populations for targeted services were students in grades five, six, seven, and eight who were at-risk for depression because the school psychologist and principals identified a large population of need in that environment. Having school-based mental health experience and knowledge, the school psychologist suggested that during the 2008 to 2009 school year, the district try two groups he had familiarity with – the CWD-A and the Vernon curriculum. Conveniently, the school counselors also had familiarity with the Vernon curriculum. Therefore, at the end of the 2007 to 2008 school year, the district decided to proceed with the expansion of their school-based mental health initiative by offering two groups to students: the CWD-A group and the Vernon curriculum, also called the treatment as usual group. The district school psychologist and the school psychology intern facilitated the screening of students for depression and the implementation of group counseling. The author of this study was the school psychology intern.""","""The rural Pennsylvania school district hired the school psychologist to lead a school-based mental health initiative within the school district. The school psychologist along with the school district planned for a continuum of mental health service delivery that progressed from universal services to targeted services to intensive services. One component that the school district identified as an area of need was in delivering targeted services. Therefore, the school district planned to increase its service delivery to this population during the 2008 to 2009 school year. The district determined that the populations for targeted services were students in grades five, six, seven, and eight who were at-risk for depression because the school psychologist and principals identified a large population of need in that environment. Having school-based mental health experience and knowledge, the school psychologist suggested that during the 2008 to 2009 school year, the district try two groups he had familiarity with – the CWD-A and the Vernon curriculum. Conveniently, the school counselors also had familiarity with the Vernon curriculum. Therefore, at the end of the 2007 to 2008 school year, the district decided to proceed with the expansion of their school-based mental health initiative by offering two groups to students: the CWD-A group and the Vernon curriculum, also called the treatment as usual group. The district school psychologist and the school psychology intern facilitated the screening of students for depression and the implementation of group counseling. The author of this study was the school psychology intern.""",22,-999,2,11.82,1. Mean,-999,1. Standard deviation,"5, 6, 7, 8","1. Elementary School, 2. Middle School",-999,-999,-999,-999,-999,-999,-999,-999,0.46,United States,38. Pennsylvania,1. Rural,Public,No,1. Randomized trial,1. Individual,-999,-999,-999,-999,iROB,NA,-999,0.41,Rural,"5,6,7,8",Public,Beck Depression Inventory,Adolescent Coping with Depression Interventions,1.017545005,0.205349951,128,FALSE,FALSE,NA
0.054721495,0.181886237,McLaughlin 2011,Adolescent Coping with Depression Course (CWD-A),Control Group,Depression Symptoms,Center for Epidemiologic Studies Depression Scale (CES-D),Value at Time Point,Continuous,0,11,11,11,11,20.18,9.38,18.64,17,11,7.82,10.55,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,1,0,1,11,11,11,11,0,0,0,0,Yes,NA,no,0.10790065,no,yes,yes,yes,no,2010,Courtney McLaughlin,-999,Kent State University,2010,2008,2009,2,"""Participants were recruited from two buildings: one that housed the fourth and fifth grades and a middle school that housed sixth, seventh, and eighth grades ""
""The rural Pennsylvania school district hired the school psychologist to lead a school-based mental health initiative within the school district. The school psychologist along with the school district planned for a continuum of mental health service delivery that progressed from universal services to targeted services to intensive services. One component that the school district identified as an area of need was in delivering targeted services. Therefore, the school district planned to increase its service delivery to this population during the 2008 to 2009 school year. The district determined that the populations for targeted services were students in grades five, six, seven, and eight who were at-risk for depression because the school psychologist and principals identified a large population of need in that environment. Having school-based mental health experience and knowledge, the school psychologist suggested that during the 2008 to 2009 school year, the district try two groups he had familiarity with – the CWD-A and the Vernon curriculum. Conveniently, the school counselors also had familiarity with the Vernon curriculum. Therefore, at the end of the 2007 to 2008 school year, the district decided to proceed with the expansion of their school-based mental health initiative by offering two groups to students: the CWD-A group and the Vernon curriculum, also called the treatment as usual group. The district school psychologist and the school psychology intern facilitated the screening of students for depression and the implementation of group counseling. The author of this study was the school psychology intern.""","""The rural Pennsylvania school district hired the school psychologist to lead a school-based mental health initiative within the school district. The school psychologist along with the school district planned for a continuum of mental health service delivery that progressed from universal services to targeted services to intensive services. One component that the school district identified as an area of need was in delivering targeted services. Therefore, the school district planned to increase its service delivery to this population during the 2008 to 2009 school year. The district determined that the populations for targeted services were students in grades five, six, seven, and eight who were at-risk for depression because the school psychologist and principals identified a large population of need in that environment. Having school-based mental health experience and knowledge, the school psychologist suggested that during the 2008 to 2009 school year, the district try two groups he had familiarity with – the CWD-A and the Vernon curriculum. Conveniently, the school counselors also had familiarity with the Vernon curriculum. Therefore, at the end of the 2007 to 2008 school year, the district decided to proceed with the expansion of their school-based mental health initiative by offering two groups to students: the CWD-A group and the Vernon curriculum, also called the treatment as usual group. The district school psychologist and the school psychology intern facilitated the screening of students for depression and the implementation of group counseling. The author of this study was the school psychology intern.""",22,-999,2,11.82,1. Mean,-999,1. Standard deviation,"5, 6, 7, 8","1. Elementary School, 2. Middle School",-999,-999,-999,-999,-999,-999,-999,-999,0.46,United States,38. Pennsylvania,1. Rural,Public,No,1. Randomized trial,1. Individual,-999,-999,-999,-999,iROB,NA,-999,0.41,Rural,"5,6,7,8",Public,Center for Epidemiologic Studies Depression Scale,Adolescent Coping with Depression Interventions,0.054721495,0.181886237,129,FALSE,FALSE,NA
-0.044310105,0.01214619,Merry 2004,Resourceful Adolescent Program-Kiwi (RAP-Kiwi),Placebo Program,Depression Symptoms,Beck Depression Inventory-II (BDI-II),Value at Time Point,Continuous,0,207,185,177,154,9.4,7.14,8.21,6.59,7.58,7.21,7.9,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,1,0,1,207,185,177,154,0,0,0,0,Yes,NA,yes,0.172482104,no,NA,no,yes,no,2004,Sally Merry,s.merry@auckland.edu,University of Auckland,2004,-999,-999,2,"""Participants were recruited from two different years in two
schools in Auckland, New Zealand. One of these schools, school A,
was from a lower socioeconomic urban area; the other, school B,
was from a middle-class rural district. The schools were selected on
the basis of their ethnic mix, almost purely Maori and Pakeha, and
the numbers on their rolls. Most other schools in Auckland have a
substantial number of students of Pacific Island or Asian ethnicity.
All students in year 10 at school A and year 9 at school B were
invited to participate. These years were chosen in consultation with
the schools so that the study could fit the school curriculum and so
that 13- to 14-year-old students could be recruited.""
","Year in school ""All students in year 10 at school A and year 9 at school B were
invited to participate. These years were chosen in consultation with
the schools so that the study could fit the school curriculum and so
that 13- to 14-year-old students could be recruited.""
",392,-999,2,14.2,1. Mean,0.65,1. Standard deviation,"9, 10",6. Cannot tell,0,0,0.01,0.08,0,-999,-999,-999,-999,New Zealand,64. Non-US Study,"3. Urban
1. Rural",Cannot Tell,Yes,1. Randomized trial,1. Individual,-999,-999,-999,"""Manuals from Dr. Merry on request""",iROB,High,0,0.52,Rural+Urban,"9,10",Unclear,Beck Depression Inventory,Resourceful Adolescent Program Interventions,-0.044310105,0.01214619,130,FALSE,FALSE,NA
-0.016188774,0.012111879,Merry 2004,Resourceful Adolescent Program-Kiwi (RAP-Kiwi),Placebo Program,Depression Symptoms,Reynolds Adolescent Depression Scale (RADS),Value at Time Point,Continuous,0,207,185,178,154,55.6,13.17,53.6,11.54,53.28,16.38,53.53,14.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,1,0,1,207,185,178,154,0,0,0,0,Yes,NA,yes,0.160621864,no,NA,no,yes,no,2004,Sally Merry,s.merry@auckland.edu,University of Auckland,2004,-999,-999,2,"""Participants were recruited from two different years in two
schools in Auckland, New Zealand. One of these schools, school A,
was from a lower socioeconomic urban area; the other, school B,
was from a middle-class rural district. The schools were selected on
the basis of their ethnic mix, almost purely Maori and Pakeha, and
the numbers on their rolls. Most other schools in Auckland have a
substantial number of students of Pacific Island or Asian ethnicity.
All students in year 10 at school A and year 9 at school B were
invited to participate. These years were chosen in consultation with
the schools so that the study could fit the school curriculum and so
that 13- to 14-year-old students could be recruited.""
","Year in school ""All students in year 10 at school A and year 9 at school B were
invited to participate. These years were chosen in consultation with
the schools so that the study could fit the school curriculum and so
that 13- to 14-year-old students could be recruited.""
",392,-999,2,14.2,1. Mean,0.65,1. Standard deviation,"9, 10",6. Cannot tell,0,0,0.01,0.08,0,-999,-999,-999,-999,New Zealand,64. Non-US Study,"3. Urban
1. Rural",Cannot Tell,Yes,1. Randomized trial,1. Individual,-999,-999,-999,"""Manuals from Dr. Merry on request""",iROB,High,0,0.52,Rural+Urban,"9,10",Unclear,Reynolds Adolescent Depression Scale,Resourceful Adolescent Program Interventions,-0.016188774,0.012111879,131,FALSE,FALSE,NA
0.210463106,0.012136099,Merry 2004,Resourceful Adolescent Program-Kiwi (RAP-Kiwi),Placebo Program,Depression Symptoms,Beck Depression Inventory-II (BDI-II),Value at Time Point,Continuous,26.1,207,185,178,155,9.4,7.14,8.21,6.59,8.41,9.47,6.62,7.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,1,0,1,207,185,178,155,0,0,0,0,Yes,NA,yes,0.172482104,no,NA,no,yes,no,2004,Sally Merry,s.merry@auckland.edu,University of Auckland,2004,-999,-999,2,"""Participants were recruited from two different years in two
schools in Auckland, New Zealand. One of these schools, school A,
was from a lower socioeconomic urban area; the other, school B,
was from a middle-class rural district. The schools were selected on
the basis of their ethnic mix, almost purely Maori and Pakeha, and
the numbers on their rolls. Most other schools in Auckland have a
substantial number of students of Pacific Island or Asian ethnicity.
All students in year 10 at school A and year 9 at school B were
invited to participate. These years were chosen in consultation with
the schools so that the study could fit the school curriculum and so
that 13- to 14-year-old students could be recruited.""
","Year in school ""All students in year 10 at school A and year 9 at school B were
invited to participate. These years were chosen in consultation with
the schools so that the study could fit the school curriculum and so
that 13- to 14-year-old students could be recruited.""
",392,-999,2,14.2,1. Mean,0.65,1. Standard deviation,"9, 10",6. Cannot tell,0,0,0.01,0.08,0,-999,-999,-999,-999,New Zealand,64. Non-US Study,"3. Urban
1. Rural",Cannot Tell,Yes,1. Randomized trial,1. Individual,-999,-999,-999,"""Manuals from Dr. Merry on request""",iROB,High,0,0.52,Rural+Urban,"9,10",Unclear,Beck Depression Inventory,Resourceful Adolescent Program Interventions,0.210463106,0.012136099,132,FALSE,FALSE,NA
0.118239309,0.012059134000000001,Merry 2004,Resourceful Adolescent Program-Kiwi (RAP-Kiwi),Placebo Program,Depression Symptoms,Reynolds Adolescent Depression Scale (RADS),Value at Time Point,Continuous,26.1,207,185,179,155,55.6,13.17,53.6,11.54,53.97,18.38,51.94,15.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,1,0,1,207,185,179,155,0,0,0,0,Yes,NA,yes,0.160621864,no,NA,no,yes,no,2004,Sally Merry,s.merry@auckland.edu,University of Auckland,2004,-999,-999,2,"""Participants were recruited from two different years in two
schools in Auckland, New Zealand. One of these schools, school A,
was from a lower socioeconomic urban area; the other, school B,
was from a middle-class rural district. The schools were selected on
the basis of their ethnic mix, almost purely Maori and Pakeha, and
the numbers on their rolls. Most other schools in Auckland have a
substantial number of students of Pacific Island or Asian ethnicity.
All students in year 10 at school A and year 9 at school B were
invited to participate. These years were chosen in consultation with
the schools so that the study could fit the school curriculum and so
that 13- to 14-year-old students could be recruited.""
","Year in school ""All students in year 10 at school A and year 9 at school B were
invited to participate. These years were chosen in consultation with
the schools so that the study could fit the school curriculum and so
that 13- to 14-year-old students could be recruited.""
",392,-999,2,14.2,1. Mean,0.65,1. Standard deviation,"9, 10",6. Cannot tell,0,0,0.01,0.08,0,-999,-999,-999,-999,New Zealand,64. Non-US Study,"3. Urban
1. Rural",Cannot Tell,Yes,1. Randomized trial,1. Individual,-999,-999,-999,"""Manuals from Dr. Merry on request""",iROB,High,0,0.52,Rural+Urban,"9,10",Unclear,Reynolds Adolescent Depression Scale,Resourceful Adolescent Program Interventions,0.118239309,0.012059134000000001,133,FALSE,FALSE,NA
0.014391181,0.013578552,Merry 2004,Resourceful Adolescent Program-Kiwi (RAP-Kiwi),Placebo Program,Depression Symptoms,Beck Depression Inventory-II (BDI-II),Value at Time Point,Continuous,52.1,207,185,153,142,9.4,7.14,8.21,6.59,7.99,10.08,7.85,9.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,1,0,1,207,185,153,142,0,0,0,0,Yes,NA,yes,0.172482104,no,NA,no,yes,no,2004,Sally Merry,s.merry@auckland.edu,University of Auckland,2004,-999,-999,2,"""Participants were recruited from two different years in two
schools in Auckland, New Zealand. One of these schools, school A,
was from a lower socioeconomic urban area; the other, school B,
was from a middle-class rural district. The schools were selected on
the basis of their ethnic mix, almost purely Maori and Pakeha, and
the numbers on their rolls. Most other schools in Auckland have a
substantial number of students of Pacific Island or Asian ethnicity.
All students in year 10 at school A and year 9 at school B were
invited to participate. These years were chosen in consultation with
the schools so that the study could fit the school curriculum and so
that 13- to 14-year-old students could be recruited.""
","Year in school ""All students in year 10 at school A and year 9 at school B were
invited to participate. These years were chosen in consultation with
the schools so that the study could fit the school curriculum and so
that 13- to 14-year-old students could be recruited.""
",392,-999,2,14.2,1. Mean,0.65,1. Standard deviation,"9, 10",6. Cannot tell,0,0,0.01,0.08,0,-999,-999,-999,-999,New Zealand,64. Non-US Study,"3. Urban
1. Rural",Cannot Tell,Yes,1. Randomized trial,1. Individual,-999,-999,-999,"""Manuals from Dr. Merry on request""",iROB,High,0,0.52,Rural+Urban,"9,10",Unclear,Beck Depression Inventory,Resourceful Adolescent Program Interventions,0.014391181,0.013578552,134,FALSE,FALSE,NA
-0.069206093,0.013586319,Merry 2004,Resourceful Adolescent Program-Kiwi (RAP-Kiwi),Placebo Program,Depression Symptoms,Reynolds Adolescent Depression Scale (RADS),Value at Time Point,Continuous,52.1,207,185,153,142,55.6,13.17,53.6,11.54,52.32,19.18,53.59,17.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,1,0,1,207,185,153,142,0,0,0,0,Yes,NA,yes,0.160621864,no,NA,no,yes,no,2004,Sally Merry,s.merry@auckland.edu,University of Auckland,2004,-999,-999,2,"""Participants were recruited from two different years in two
schools in Auckland, New Zealand. One of these schools, school A,
was from a lower socioeconomic urban area; the other, school B,
was from a middle-class rural district. The schools were selected on
the basis of their ethnic mix, almost purely Maori and Pakeha, and
the numbers on their rolls. Most other schools in Auckland have a
substantial number of students of Pacific Island or Asian ethnicity.
All students in year 10 at school A and year 9 at school B were
invited to participate. These years were chosen in consultation with
the schools so that the study could fit the school curriculum and so
that 13- to 14-year-old students could be recruited.""
","Year in school ""All students in year 10 at school A and year 9 at school B were
invited to participate. These years were chosen in consultation with
the schools so that the study could fit the school curriculum and so
that 13- to 14-year-old students could be recruited.""
",392,-999,2,14.2,1. Mean,0.65,1. Standard deviation,"9, 10",6. Cannot tell,0,0,0.01,0.08,0,-999,-999,-999,-999,New Zealand,64. Non-US Study,"3. Urban
1. Rural",Cannot Tell,Yes,1. Randomized trial,1. Individual,-999,-999,-999,"""Manuals from Dr. Merry on request""",iROB,High,0,0.52,Rural+Urban,"9,10",Unclear,Reynolds Adolescent Depression Scale,Resourceful Adolescent Program Interventions,-0.069206093,0.013586319,135,FALSE,FALSE,NA
0.202853337,0.015367979,Merry 2004,Resourceful Adolescent Program-Kiwi (RAP-Kiwi),Placebo Program,Depression Symptoms,Beck Depression Inventory-II (BDI-II),Value at Time Point,Continuous,78.2,207,185,136,126,9.4,7.14,8.21,6.59,7.9,10.26,6.1,7.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,1,0,1,207,185,136,126,0,0,0,0,Yes,NA,yes,0.172482104,no,NA,no,yes,no,2004,Sally Merry,s.merry@auckland.edu,University of Auckland,2004,-999,-999,2,"""Participants were recruited from two different years in two
schools in Auckland, New Zealand. One of these schools, school A,
was from a lower socioeconomic urban area; the other, school B,
was from a middle-class rural district. The schools were selected on
the basis of their ethnic mix, almost purely Maori and Pakeha, and
the numbers on their rolls. Most other schools in Auckland have a
substantial number of students of Pacific Island or Asian ethnicity.
All students in year 10 at school A and year 9 at school B were
invited to participate. These years were chosen in consultation with
the schools so that the study could fit the school curriculum and so
that 13- to 14-year-old students could be recruited.""
","Year in school ""All students in year 10 at school A and year 9 at school B were
invited to participate. These years were chosen in consultation with
the schools so that the study could fit the school curriculum and so
that 13- to 14-year-old students could be recruited.""
",392,-999,2,14.2,1. Mean,0.65,1. Standard deviation,"9, 10",6. Cannot tell,0,0,0.01,0.08,0,-999,-999,-999,-999,New Zealand,64. Non-US Study,"3. Urban
1. Rural",Cannot Tell,Yes,1. Randomized trial,1. Individual,-999,-999,-999,"""Manuals from Dr. Merry on request""",iROB,High,0,0.52,Rural+Urban,"9,10",Unclear,Beck Depression Inventory,Resourceful Adolescent Program Interventions,0.202853337,0.015367979,136,FALSE,FALSE,NA
-0.047686319,0.01523128,Merry 2004,Resourceful Adolescent Program-Kiwi (RAP-Kiwi),Placebo Program,Depression Symptoms,Reynolds Adolescent Depression Scale (RADS),Value at Time Point,Continuous,78.2,207,185,136,127,55.6,13.17,53.6,11.54,50.89,16.67,51.69,16.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,1,0,1,207,185,136,127,0,0,0,0,Yes,NA,yes,0.160621864,no,NA,no,yes,no,2004,Sally Merry,s.merry@auckland.edu,University of Auckland,2004,-999,-999,2,"""Participants were recruited from two different years in two
schools in Auckland, New Zealand. One of these schools, school A,
was from a lower socioeconomic urban area; the other, school B,
was from a middle-class rural district. The schools were selected on
the basis of their ethnic mix, almost purely Maori and Pakeha, and
the numbers on their rolls. Most other schools in Auckland have a
substantial number of students of Pacific Island or Asian ethnicity.
All students in year 10 at school A and year 9 at school B were
invited to participate. These years were chosen in consultation with
the schools so that the study could fit the school curriculum and so
that 13- to 14-year-old students could be recruited.""
","Year in school ""All students in year 10 at school A and year 9 at school B were
invited to participate. These years were chosen in consultation with
the schools so that the study could fit the school curriculum and so
that 13- to 14-year-old students could be recruited.""
",392,-999,2,14.2,1. Mean,0.65,1. Standard deviation,"9, 10",6. Cannot tell,0,0,0.01,0.08,0,-999,-999,-999,-999,New Zealand,64. Non-US Study,"3. Urban
1. Rural",Cannot Tell,Yes,1. Randomized trial,1. Individual,-999,-999,-999,"""Manuals from Dr. Merry on request""",iROB,High,0,0.52,Rural+Urban,"9,10",Unclear,Reynolds Adolescent Depression Scale,Resourceful Adolescent Program Interventions,-0.047686319,0.01523128,137,FALSE,FALSE,NA
-0.145166193,0.006696895,Miu 2015,Intervention Group,Control Group,Depression Symptoms,Children’s Depression Inventory (CDI) - Short Form,Value at Time Point,Continuous,39.1,304,295,304,295,NA,NA,NA,NA,2.89,3.54,3.44,4.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,1,0,1,304,295,304,295,0,0,0,0,Yes,NA,yes,NA,yes,NA,yes,yes,yes,2015,David Scott Yeager,dyeager@utexas.edu,University of Texas at Austin,2015,-999,-999,2,"""In Study
3, students entering ninth grade—regardless of math
placement—were recruited,""
""Sample 1 was the first study we conducted. We
recruited all of the students in Algebra 1 in the school,
which is a lower-performing math class.""
""Sample 2 was a replication and
involved all of the students in Algebra 1 at a different,
lower-performing school;""

",9th graders in a math class specified above per each school,599,-999,3,-999,4. Cannot tell,-999,6. Cannot tell,9,3. High School,-999,-999,-999,-999,-999,-999,-999,-999,-999,United States,5. California,4. Cannot tell,Cannot Tell,No,1. Randomized trial,1. Individual,-999,-999,-999,"""Detail on the Experimental
Intervention section in the Supplemental Material.""",iROB,High,-999,-999,Unclear,9,Unclear,Children's Depression Inventory,Intervention Group,-0.145166193,0.006696895,138,FALSE,FALSE,NA
-0.179288484,0.026138855,O'Kearney 2009,MoodGYM,Usual Curriculum,Depression Symptoms,Center for Epidemiologic Studies Depression Scale (CES-D),Value at Time Point,Continuous,0,67,90,67,90,17.93,11.71,18.53,11.5,15.25,11.47,17.22,10.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,1,0,1,67,90,67,90,0,0,0,0,No,NA,yes,-0.051518313,yes,NA,no,yes,yes,2009,Dr Richard O’Kearney,richard.okearney@anu.edu.au,The Australian National University,2009,-999,-999,2,"""The total
number of students in year 10 was 157 and all 157 girls agreed to
participate and obtained written consent from their parents.""","""Eligible participants were year 10 girls attending a single sex
school in Canberra, Australia.""",157,-999,1,-999,4. Cannot tell,-999,6. Cannot tell,10,3. High School,-999,-999,-999,-999,-999,-999,-999,-999,-999,Australia,64. Non-US Study,4. Cannot tell,Cannot Tell,Yes,4. QED - Regression adjustment,1. Individual,-999,-999,-999,-999,ROBINS-I,Serious,-999,1,Unclear,10,Unclear,Center for Epidemiologic Studies Depression Scale,MoodGYM Interventions,-0.179288484,0.026138855,139,FALSE,FALSE,NA
-0.284830575,0.026294855,O'Kearney 2009,MoodGYM,Usual Curriculum,Depression Symptoms,Center for Epidemiologic Studies Depression Scale (CES-D),Value at Time Point,Continuous,14,67,90,67,90,17.93,11.71,18.53,11.5,12.99,11.53,16.22,11.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,1,0,1,67,90,67,90,0,0,0,0,No,NA,yes,-0.051518313,yes,NA,no,yes,yes,2009,Dr Richard O’Kearney,richard.okearney@anu.edu.au,The Australian National University,2009,-999,-999,2,"""The total
number of students in year 10 was 157 and all 157 girls agreed to
participate and obtained written consent from their parents.""","""Eligible participants were year 10 girls attending a single sex
school in Canberra, Australia.""",157,-999,1,-999,4. Cannot tell,-999,6. Cannot tell,10,3. High School,-999,-999,-999,-999,-999,-999,-999,-999,-999,Australia,64. Non-US Study,4. Cannot tell,Cannot Tell,Yes,4. QED - Regression adjustment,1. Individual,-999,-999,-999,-999,ROBINS-I,Serious,-999,1,Unclear,10,Unclear,Center for Epidemiologic Studies Depression Scale,MoodGYM Interventions,-0.284830575,0.026294855,140,FALSE,FALSE,NA
0.129728927,0.125262962,Pattison 2001,Penn Prevention Program - Normal,Attention Control,Depression Symptoms,Children’s Depression Inventory (CDI),Value at Time Point,Continuous,0,16,16,16,16,8.06,5.4,8.71,8.02,8.64,8.41,7.53,8.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,1,0,1,16,16,16,16,0,0,0,0,Yes,NA,yes,-0.092675144,no,NA,no,yes,no,2001,"Ms Clare Pattison, C/- Dr Robert M. Lynd-Stevenson,",-999,Flinders University,2001,-999,-999,4,"""All Year 5 and Year 6 students (about 150) were
informed about the study and, of the 95 students
who expressed an interest, 74 students provided
the parental consent necessary to participate.""",-999,66,-999,1,10.44,1. Mean,0.69,1. Standard deviation,"5, 6",6. Cannot tell,-999,-999,-999,-999,-999,-999,-999,-999,-999,Australia,64. Non-US Study,1. Rural,Cannot Tell,No,1. Randomized trial,1. Individual,-999,-999,-999,-999,iROB,High,-999,0.52,Rural,"5,6",Unclear,Children's Depression Inventory,Penn Program Interventions,0.129728927,0.125262962,141,FALSE,FALSE,NA
-0.052801865,0.118096556,Pattison 2001,Reversed Penn Group - Reversed,No Treatment,Depression Symptoms,Children’s Depression Inventory (CDI),Value at Time Point,Continuous,0,16,18,16,18,8.06,5.4,7.29,4.67,8.64,8.41,9.06,7.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,1,0,1,16,18,16,18,0,0,0,0,Yes,NA,yes,0.1495972,no,NA,no,yes,no,2001,"Ms Clare Pattison, C/- Dr Robert M. Lynd-Stevenson,",-999,Flinders University,2001,-999,-999,4,"""All Year 5 and Year 6 students (about 150) were
informed about the study and, of the 95 students
who expressed an interest, 74 students provided
the parental consent necessary to participate.""",-999,66,-999,1,10.44,1. Mean,0.69,1. Standard deviation,"5, 6",6. Cannot tell,-999,-999,-999,-999,-999,-999,-999,-999,-999,Australia,64. Non-US Study,1. Rural,Cannot Tell,No,1. Randomized trial,1. Individual,-999,-999,-999,-999,iROB,High,-999,0.52,Rural,"5,6",Unclear,Children's Depression Inventory,Penn Program Interventions,-0.052801865,0.118096556,142,FALSE,FALSE,NA
0.083327814,0.134044297,Pattison 2001,Normal Penn group,Attention Control,Depression Symptoms,Children’s Depression Inventory (CDI),Value at Time Point,Continuous,0,16,16,14,16,7.5,6.56,8.71,8.02,8.23,8.06,7.53,8.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,1,0,1,16,16,14,16,0,0,0,0,Yes,NA,yes,-0.160985384,no,NA,no,yes,no,2001,"Ms Clare Pattison, C/- Dr Robert M. Lynd-Stevenson,",-999,Flinders University,2001,-999,-999,4,"""All Year 5 and Year 6 students (about 150) were
informed about the study and, of the 95 students
who expressed an interest, 74 students provided
the parental consent necessary to participate.""",-999,66,-999,1,10.44,1. Mean,0.69,1. Standard deviation,"5, 6",6. Cannot tell,-999,-999,-999,-999,-999,-999,-999,-999,-999,Australia,64. Non-US Study,1. Rural,Cannot Tell,No,1. Randomized trial,1. Individual,-999,-999,-999,-999,iROB,High,-999,0.52,Rural,"5,6",Unclear,Children's Depression Inventory,Penn Program Interventions,0.083327814,0.134044297,143,FALSE,FALSE,NA
